trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
2143070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
2088010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8301,shp-46-02,1,1
2319020,45,3,"Grove to Harry & Grove",,1,7602,shp-45-03,1,1
3347010,67,2,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13601,shp-67-02,1,1
1367070,4,1,"Washtenaw to BTC",,0,5207,shp-4-06,1,1
4126070,22,1,"Pontiac - Dhu Varren to BTC",,0,407,shp-22-01,1,1
3881070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
3960020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2702,shp-25-52,1,1
613020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3702,shp-30-05,1,1
1208020,29,3,"Liberty to Scio Ridge",,1,902,shp-29-51,1,1
3158070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8107,shp-43-02,1,1
1157020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10602,shp-66-10,1,1
3665020,47,3,"47 Harriet Michigan to YTC",,0,8102,shp-47-51,1,1
1069010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11501,shp-31-51,1,1
502020,68,3,"Harris -Ford to Gault Village",,1,8202,shp-68-03,1,1
786010,26,2,"Scio Church to BTC",,0,10501,shp-26-01,1,1
4215020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10402,shp-5-07,1,1
503010,25,2,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3001,shp-25-52,1,1
1827010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11301,shp-31-04,1,1
694070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
2201020,62,3,"U-M - State to Central Campus Transit Ctr",,1,12502,shp-62-08,1,1
4203020,44,3,"44 Ecorse Tyler to YTC",,0,7002,shp-44-52,1,1
308020,6,3,"Ellsworth to Briarwood mall",,1,11602,shp-6-64,1,1
3116070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9207,shp-46-51,1,1
3686020,30,3,"Jackson Rd to BTC",,0,3602,shp-30-51,1,1
2441020,104,3,"WASHTENAW EXPRESS TO BLAKE TRANSIT CENTER",,0,202,shp-104-02,1,1
3758070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
3523020,23,3,"Plymouth to Blake Transit Ctr",,0,1802,shp-23-06,1,1
3897070,6,1,"Ellsworth to BTC",,0,11407,shp-6-01,1,1
3295010,44,2,"44 Ecorse Tyler to YTC",,0,8301,shp-44-52,1,1
2768020,23,3,"Plymouth to Plymouth Rd P&R",,1,2002,shp-23-60,1,1
3674070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3107,shp-25-09,1,1
287020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
1234020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11902,shp-67-05,1,1
4231020,45,3,"Grove to Ypsilanti Transit Ctr",,0,6902,shp-45-51,1,1
304010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8301,shp-46-51,1,1
4140020,23,3,"Plymouth to Green Rd P&R",,1,2802,shp-23-59,1,1
1131020,4,3,"Washtenaw to BTC",,0,6802,shp-4-06,1,1
592010,28,2,"28 Pauline to BTC",,0,2901,shp-28-10,1,1
3720010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8601,shp-46-02,1,1
1276020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,13102,shp-64-53,1,1
3736070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4407,shp-32-55,1,1
3435070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4407,shp-32-55,1,1
2029070,47,1,"47 Harriet Michigan to YTC",,0,8007,shp-47-51,1,1
429020,68,3,"Harris - Ford to Holmes & Ridge",,0,8202,shp-68-51,1,1
2388020,32,3,"Miller - Maple to Blake Transit Ctr",,0,1402,shp-32-06,1,1
3974020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8102,shp-47-02,1,1
237020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7002,shp-42-52,1,1
332070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
1682020,5,3,"B Packard to BTC",,0,10802,shp-5-02,1,1
3164020,62,3,"62 UM State to CCTC",,1,12702,shp-62-06,1,1
495070,23,1,"Plymouth to Blake Transit Ctr",,0,3607,shp-23-08,1,1
4058020,5,3,"A Packard to BTC",,0,10502,shp-5-01,1,1
3899020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,10202,shp-66-51,1,1
2670010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
3403070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4507,shp-31-04,1,1
3099020,5,3,"Packard to Ypsilanti Transit Ctr",,1,11002,shp-5-07,1,1
1654010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10101,shp-47-02,1,1
3434020,62,3,"U-M - State to Central Campus Transit Ctr",,1,12502,shp-62-08,1,1
2213070,26,1,"Scio Church to Scio Ridge",,1,4407,shp-26-02,1,1
435020,23,3,"Plymouth to Blake Transit Ctr",,0,2002,shp-23-06,1,1
583010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10001,shp-47-02,1,1
559070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
460070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9507,shp-42-52,1,1
2407020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11402,shp-67-05,1,1
2755020,44,3,"44 Ecorse Tyler to YTC",,0,7202,shp-44-52,1,1
2976010,45,2,"Grove to Harry & Grove",,1,8301,shp-45-03,1,1
3201010,26,2,"Scio Church to Scio Ridge",,1,10501,shp-26-02,1,1
3850070,6,1,"Ellsworth to BTC",,0,11107,shp-6-01,1,1
1727020,32,3,"Miller - Maple to Blake Transit Ctr",,0,602,shp-32-06,1,1
1228070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9407,shp-46-02,1,1
3702020,22,3,"Pontiac - Dhu Varren to BTC",,0,3602,shp-22-01,1,1
108020,62,3,"U-M - State St to Wolverine Tower",,0,12702,shp-62-54,1,1
1848020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,802,shp-32-55,1,1
3697020,30,3,"Jackson Rd to BTC",,0,3502,shp-30-51,1,1
4269020,33,3,"Newport to Warrington & Newport",,1,3502,shp-33-51,1,1
2214020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10202,shp-66-10,1,1
2614010,30,2,"Jackson Rd to BTC",,0,3601,shp-30-51,1,1
3715070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13707,shp-67-02,1,1
2419020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2502,shp-27-04,1,1
2618010,31,2,"Dexter Ave to Jackson & Wagnor",,1,11201,shp-31-51,1,1
2251010,22,2,"Pontiac - Dhu Varren to BTC",,0,501,shp-22-01,1,1
4056070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13707,shp-67-02,1,1
2403010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3201,shp-27-04,1,1
2436010,3,2," Huron River to BTC",,0,8801,shp-3-03,1,1
1327070,6,1,"Ellsworth to Ypsilanti Transit Center",,1,11307,shp-6-51,1,1
3041070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9607,shp-42-52,1,1
2984020,3,3," Huron River to BTC",,0,7302,shp-3-03,1,1
2081020,6,3,"Ellsworth to BTC",,0,11302,shp-6-01,1,1
2509020,6,3,"Ellsworth to BTC",,0,11802,shp-6-01,1,1
2577010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,401,shp-22-04,1,1
333070,45,1,"Grove to Harry & Grove",,1,9407,shp-45-03,1,1
2985070,27,1,"W. Stadium - Oak Valley to Meijer",,1,3107,shp-27-52,1,1
4268020,4,3,"Washtenaw to YTC",,1,5802,shp-4-55,1,1
4023010,26,2,"Scio Church to BTC",,0,10401,shp-26-01,1,1
595070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3407,shp-30-05,1,1
2032070,46,1,"Paint Creek to Ypsilanti Transit Ctr",,0,9407,shp-46-51,1,1
1220010,4,2,"Washtenaw to YTC",,1,5301,shp-4-55,1,1
3248020,4,3,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
3459020,68,3,"Harris - Ford to Holmes & Ridge",,0,8202,shp-68-51,1,1
3792020,6,3,"Ellsworth to Ypsilanti Transit Center",,1,11802,shp-6-51,1,1
1075070,28,1,"28 Pauline to BTC",,0,3007,shp-28-10,1,1
3934020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8202,shp-47-02,1,1
2521020,61,3,"U-M Miller to Miller Rd P+R",,1,12002,shp-61-51,1,1
1645020,29,3,"Liberty to Scio Ridge",,1,1002,shp-29-51,1,1
3429070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13407,shp-66-08,1,1
585020,6,3,"Ellsworth to Briarwood mall",,1,11402,shp-6-64,1,1
1150020,47,3,"47 Harriet Michigan to YTC",,0,8102,shp-47-51,1,1
1386020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7302,shp-42-03,1,1
1328020,45,3,"Grove to Harry & Grove",,1,6902,shp-45-03,1,1
3971020,31,3,"Dexter Ave to Blake Transit Ctr",,0,602,shp-31-04,1,1
1948010,5,2,"Packard to Meijer: Carpenter Rd",,1,10301,shp-5-08,1,1
1146070,44,1,"44 Ecorse Tyler to West Willow",,1,9407,shp-44-02,1,1
3415070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4507,shp-32-06,1,1
4089070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3507,shp-30-05,1,1
4240070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
341020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
4299010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,501,shp-22-04,1,1
4098010,44,2,"44 Ecorse Tyler to West Willow",,1,8601,shp-44-02,1,1
1264020,5,3,"A Packard to BTC",,0,10502,shp-5-01,1,1
1734070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9707,shp-5-07,1,1
3657020,25,3,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,2602,shp-25-52,1,1
1958020,6,3,"Ellsworth to Briarwood mall",,1,11502,shp-6-64,1,1
1369020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3502,shp-22-04,1,1
2451020,104,3,"WASHTENAW EXPRESS TO BLAKE TRANSIT CENTER",,0,102,shp-104-02,1,1
4229020,4,3,"Washtenaw to BTC",,0,5202,shp-4-06,1,1
960070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
1893020,46,3,"Huron Paint Creek to Huron River + Textile",,1,6902,shp-46-02,1,1
2779010,47,2,"47 Harriet Michigan to Hewistt & Ellsworth",,1,10101,shp-47-02,1,1
3406020,47,3,"47 Harriet Michigan to YTC",,0,8002,shp-47-51,1,1
3183020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3402,shp-30-05,1,1
970020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
3694020,23,3,"Plymouth to Blake Transit Ctr",,0,1902,shp-23-06,1,1
430070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2907,shp-25-09,1,1
3625070,47,1,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8107,shp-47-02,1,1
2865020,23,3,"Plymouth to Blake Transit Ctr",,0,2802,shp-23-07,1,1
3692020,5,3,"B Packard to BTC",,0,11002,shp-5-02,1,1
1809020,5,3,"Packard to Meijer: Carpenter Rd",,1,11002,shp-5-08,1,1
1430020,62,3,"62 UM State to CCTC",,1,12702,shp-62-06,1,1
2401010,47,2,"47 Harriet Michigan to YTC",,0,10001,shp-47-51,1,1
3059010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11101,shp-31-04,1,1
3549070,23,1,"Plymouth to Green Rd P&R",,1,3607,shp-23-61,1,1
1140020,68,3,"Harris -Ford to Gault Village",,1,8202,shp-68-03,1,1
1738020,28,3,"Pauline to Maple & Pennsylvania",,1,1902,shp-28-12,1,1
3442070,30,1,"Jackson Rd to BTC",,0,3407,shp-30-51,1,1
2249020,22,3,"Pontiac - Dhu Varren to Pierpont Commons",,1,3402,shp-22-04,1,1
946020,5,3,"A Packard to BTC",,0,10902,shp-5-01,1,1
1650020,4,3,"Washtenaw to BTC",,0,6202,shp-4-06,1,1
1036020,28,3,"28 Pauline to BTC",,0,2302,shp-28-10,1,1
1637020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,6902,shp-42-52,1,1
3818010,5,2,"Packard to Meijer: Carpenter Rd",,1,10401,shp-5-08,1,1
3188020,4,3,"Washtenaw to YTC",,1,5802,shp-4-55,1,1
1014020,23,3,"Plymouth to Plymouth Rd P&R",,1,2202,shp-23-60,1,1
1444020,4,3,"Washtenaw to BTC",,0,5902,shp-4-06,1,1
362020,65,3,"U-M - Downtown - Green to CCTC",,0,12102,shp-65-03,1,1
2239020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10702,shp-5-07,1,1
843070,30,1,"Jackson Rd to BTC",,0,3507,shp-30-51,1,1
856020,4,3,"Washtenaw to YTC",,1,6602,shp-4-55,1,1
3042020,26,3,"Scio Church to Scio Ridge",,1,1002,shp-26-02,1,1
196020,4,3,"Washtenaw to BTC",,0,6202,shp-4-06,1,1
2059020,62,3,"U-M - State St to Wolverine Tower",,0,12502,shp-62-54,1,1
3590020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7102,shp-42-03,1,1
745020,47,3,"47 Harriet Michigan to YTC",,0,8102,shp-47-51,1,1
705020,65,3,"U-M - Downtown - Green to CCTC",,0,12102,shp-65-03,1,1
3026020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10502,shp-5-07,1,1
1528020,6,3,"Ellsworth to Ypsilanti Transit Center",,1,11302,shp-6-51,1,1
15070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3107,shp-25-52,1,1
481010,45,2,"Grove to Harry & Grove",,1,8301,shp-45-03,1,1
2966020,65,3,"U-M - Downtown - Green to CCTC",,0,12002,shp-65-03,1,1
3254010,28,2,"28 Pauline to BTC",,0,3001,shp-28-10,1,1
2003020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8102,shp-47-02,1,1
565020,62,3,"62 UM State to CCTC",,1,12502,shp-62-06,1,1
3417020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11602,shp-67-02,1,1
698020,5,3,"Packard to Ypsilanti Transit Ctr",,1,11002,shp-5-07,1,1
3889070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9307,shp-46-02,1,1
2634070,30,1,"Jackson Rd to Meijer: Jackson Rd",,1,3407,shp-30-05,1,1
3015010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10101,shp-43-02,1,1
1205010,45,2,"Grove to Ypsilanti Transit Ctr",,0,8301,shp-45-51,1,1
965010,47,2,"47 Harriet Michigan to YTC",,0,10101,shp-47-51,1,1
963020,61,3,"U-M Miller to Miller Rd P+R",,1,12002,shp-61-51,1,1
2611020,33,3,"Newport to Blake Transit Ctr",,0,3502,shp-33-01,1,1
1363070,42,1,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,9407,shp-42-52,1,1
4257020,62,3,"U-M - State St to Wolverine Tower",,0,12602,shp-62-54,1,1
458010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,501,shp-22-04,1,1
1535070,47,1,"47 Harriet Michigan to YTC",,0,8007,shp-47-51,1,1
1537020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,602,shp-32-54,1,1
1953070,66,1,"Carpenter - Huron Pkwy to Meijer Carpenter Rd",,0,13407,shp-66-58,1,1
306010,23,2,"Plymouth to Green Rd P&R",,1,3301,shp-23-61,1,1
3810070,22,1,"Pontiac - Dhu Varren to BTC",,0,507,shp-22-01,1,1
2080020,28,3,"Pauline to Maple & Pennsylvania",,1,1502,shp-28-12,1,1
1044070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8007,shp-43-02,1,1
2052070,30,1,"Jackson Rd to BTC",,0,3407,shp-30-51,1,1
1798070,27,1,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3007,shp-27-04,1,1
1556020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2502,shp-27-04,1,1
31020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10902,shp-5-07,1,1
4241010,6,2,"Ellsworth to Ypsilanti Transit Center",,1,11401,shp-6-51,1,1
2621010,3,2," Huron River to YTC",,1,8901,shp-3-53,1,1
176020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7202,shp-42-52,1,1
1143070,6,1,"Ellsworth to BTC",,0,11407,shp-6-01,1,1
654020,43,3,"E Michigan Ave to Holmes & Ridge",,1,8202,shp-43-02,1,1
2109070,31,1,"Dexter Ave to Jackson & Wagnor",,1,4607,shp-31-51,1,1
535010,32,2,"Miller - Maple to Blake Transit Ctr",,0,4501,shp-32-06,1,1
1440020,67,3,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,11602,shp-67-05,1,1
818070,23,1,"Plymouth to Blake Transit Ctr",,0,3407,shp-23-08,1,1
3788020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
822070,43,1,"E Michigan Ave to Holmes & Ridge",,1,8107,shp-43-02,1,1
3719020,27,3,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,2502,shp-27-04,1,1
3825020,4,3,"Washtenaw to BTC",,0,6102,shp-4-06,1,1
135070,46,1,"Huron Paint Creek to Huron River + Textile",,1,9207,shp-46-02,1,1
3879020,23,3,"Plymouth to Blake Transit Ctr",,0,1802,shp-23-06,1,1
3891020,61,3,"U-M Miller to Miller Rd P+R",,1,12002,shp-61-51,1,1
330070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8007,shp-43-51,1,1
2338010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13601,shp-67-05,1,1
633020,6,3,"Ellsworth to Briarwood mall",,1,11502,shp-6-64,1,1
3221020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10702,shp-5-07,1,1
964070,32,1,"Miller - Maple to Pennsylvania & Maple",,1,4407,shp-32-55,1,1
261020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2702,shp-27-52,1,1
3552020,4,3,"Washtenaw to YTC",,1,5402,shp-4-55,1,1
1576020,6,3,"Ellsworth to Briarwood mall",,1,11102,shp-6-64,1,1
3469020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,102,shp-104-52,1,1
2429020,47,3,"47 Harriet Michigan to YTC",,0,8202,shp-47-51,1,1
411070,4,1,"Washtenaw to YTC",,1,5207,shp-4-55,1,1
2836020,62,3,"U-M - State St to Central Campus Transit Ctr",,1,12402,shp-62-07,1,1
232020,33,3,"Newport to Warrington & Newport",,1,3602,shp-33-51,1,1
2778070,43,1,"E Michigan Ave to Ypsilanti Transit Ctr",,0,8107,shp-43-51,1,1
3893020,31,3,"Dexter Ave to Blake Transit Ctr",,0,802,shp-31-04,1,1
71010,3,2," Huron River to YTC",,1,9101,shp-3-53,1,1
1162020,22,3,"Pontiac - Dhu Varren to BTC",,0,3502,shp-22-01,1,1
253020,62,3,"U-M - State St to Wolverine Tower",,0,12402,shp-62-54,1,1
4082020,104,3,"WASHTENAW EXPRESS TO YPSILANTI CENTER",,1,102,shp-104-52,1,1
422020,64,3,"Geddes - E. Stadium to Pioneer High School P&R ",,1,12802,shp-64-53,1,1
209070,67,1,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13807,shp-67-05,1,1
1185010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13701,shp-67-05,1,1
2467020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11102,shp-67-02,1,1
1016070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3007,shp-25-09,1,1
1996010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13801,shp-67-05,1,1
3662020,25,3,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,2602,shp-25-09,1,1
1951020,62,3,"U-M - State St to Wolverine Tower",,0,12402,shp-62-54,1,1
905020,6,3,"Ellsworth to Blake Transit Ctr",,0,11502,shp-6-11,1,1
1699020,26,3,"Scio Church to BTC",,0,1002,shp-26-01,1,1
4047020,30,3,"Jackson Rd to Meijer: Jackson Rd",,1,3702,shp-30-05,1,1
3456010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8501,shp-46-51,1,1
3835010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11501,shp-31-04,1,1
409010,67,2,"EISENHOWER-GOLFSIDE TO TRINITY HEALTH AA",,1,13801,shp-67-05,1,1
3297020,28,3,"28 Pauline to BTC",,0,1602,shp-28-10,1,1
1785020,42,3,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,7202,shp-42-52,1,1
833070,44,1,"44 Ecorse Tyler to YTC",,0,9407,shp-44-52,1,1
3320010,46,2,"Paint Creek to Ypsilanti Transit Ctr",,0,8401,shp-46-51,1,1
4113070,67,1,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,13807,shp-67-03,1,1
198020,68,3,"Harris -Ford to Gault Village",,1,8202,shp-68-03,1,1
3103070,5,1,"Packard to Ypsilanti Transit Ctr",,1,9907,shp-5-07,1,1
2301070,28,1,"Pauline to Maple & Pennsylvania",,1,3107,shp-28-12,1,1
1670020,29,3,"Liberty to Scio Ridge",,1,1202,shp-29-51,1,1
1159020,61,3,"U-M Miller to Central Campus Transit Ctr",,0,12002,shp-61-02,1,1
2936010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11201,shp-31-04,1,1
4274020,3,3," Huron River to YTC",,1,7402,shp-3-53,1,1
4010,46,2,"Huron Paint Creek to Huron River + Textile",,1,8301,shp-46-02,1,1
3855010,4,2,"Washtenaw to BTC",,0,5201,shp-4-06,1,1
11070,4,1,"Washtenaw to BTC",,0,5407,shp-4-06,1,1
3420010,42,2,"Forest - MacArthur to Ypsilanti Transit Ctr",,0,8601,shp-42-52,1,1
2963020,42,3,"Forest - MacArthur to MacArthur & Harris",,1,7202,shp-42-03,1,1
2911020,66,3,"Carpenter - Huron Pkwy to Green Rd P&R",,1,10302,shp-66-10,1,1
714020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2702,shp-27-52,1,1
587020,6,3,"Ellsworth to Briarwood mall",,1,11602,shp-6-64,1,1
3037020,27,3,"W. Stadium - Oak Valley to Meijer",,1,2602,shp-27-52,1,1
1463020,33,3,"Newport to Blake Transit Ctr",,0,3702,shp-33-01,1,1
152010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11401,shp-31-04,1,1
3222010,31,2,"Dexter Ave to Blake Transit Ctr",,0,11301,shp-31-04,1,1
2625010,4,2,"Washtenaw to BTC",,0,5201,shp-4-06,1,1
532070,23,1,"Plymouth to Blake Transit Ctr",,0,3307,shp-23-08,1,1
1284010,4,2,"Washtenaw to BTC",,0,5201,shp-4-06,1,1
292020,5,3,"Packard to Ypsilanti Transit Ctr",,1,10902,shp-5-07,1,1
2524020,61,3,"U-M Miller to Miller Rd P+R",,1,12002,shp-61-51,1,1
3641070,6,1,"Ellsworth to BTC",,0,11407,shp-6-01,1,1
2807070,45,1,"Grove to Harry & Grove",,1,9607,shp-45-03,1,1
3740020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11402,shp-67-02,1,1
220070,4,1,"Washtenaw to YTC",,1,5307,shp-4-55,1,1
3017020,68,3,"Harris - Ford to Holmes & Ridge",,0,8202,shp-68-51,1,1
2994070,32,1,"Miller - Maple to Blake Transit Ctr",,0,4607,shp-32-06,1,1
3128070,6,1,"Ellsworth to BTC",,0,11307,shp-6-01,1,1
1321020,32,3,"Miller - Maple to Pennsylvania & Maple",,1,602,shp-32-55,1,1
3479010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4401,shp-32-55,1,1
2136010,22,2,"Pontiac - Dhu Varren to Pierpont Commons",,1,501,shp-22-04,1,1
1505020,44,3,"44 Ecorse Tyler to West Willow",,1,7202,shp-44-02,1,1
1774070,25,1,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3207,shp-25-09,1,1
615020,64,3,"Geddes - E. Stadium to Central Campus Transit Ctr",,0,13102,shp-64-02,1,1
1116020,26,3,"Scio Church to Scio Ridge",,1,1002,shp-26-02,1,1
312020,3,3," Huron River to YTC",,1,7702,shp-3-53,1,1
3019020,45,3,"Grove to Harry & Grove",,1,7002,shp-45-03,1,1
1648010,30,2,"Jackson Rd to BTC",,0,3301,shp-30-51,1,1
184070,31,1,"Dexter Ave to Blake Transit Ctr",,0,4607,shp-31-04,1,1
2762020,68,3,"Harris -Ford to Gault Village",,1,8102,shp-68-03,1,1
2361020,68,3,"Harris -Ford to Gault Village",,1,8002,shp-68-03,1,1
2540070,45,1,"Grove to Ypsilanti Transit Ctr",,0,9407,shp-45-51,1,1
3003010,32,2,"Miller - Maple to Pennsylvania & Maple",,1,4501,shp-32-55,1,1
761010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3001,shp-27-04,1,1
749020,62,3,"U-M - State to State P+R",,0,12402,shp-62-53,1,1
3577020,45,3,"Grove to Ypsilanti Transit Ctr",,0,7102,shp-45-51,1,1
3640010,44,2,"44 Ecorse Tyler to YTC",,0,8701,shp-44-52,1,1
3410010,27,2,"W. Stadium - Oak Valley to Blake Transit Ctr",,0,3001,shp-27-04,1,1
898020,23,3,"Plymouth to Green Rd P&R",,1,2802,shp-23-59,1,1
588020,67,3,"EISENHOWER-GOLFSIDE TO BRIARWOOD MALL",,0,11402,shp-67-02,1,1
809020,33,3,"Newport to Blake Transit Ctr",,0,3402,shp-33-01,1,1
3391010,25,2,"Ann Arbor - Saline Rd to Blake Transit Ctr",,0,3001,shp-25-09,1,1
2497020,26,3,"Scio Church to BTC",,0,1102,shp-26-01,1,1
3166070,66,1,"Carpenter - Huron Pkwy to Pierpont Commons",,1,13507,shp-66-08,1,1
779020,46,3,"Huron Paint Creek to Huron River + Textile",,1,7302,shp-46-02,1,1
2087020,47,3,"47 Harriet Michigan to Hewistt & Ellsworth",,1,8002,shp-47-02,1,1
1849070,25,1,"Ann Arbor - Saline Rd to Meijer: AA - Saline Rd",,1,3207,shp-25-52,1,1
571020,23,3,"Plymouth to Blake Transit Ctr",,0,2202,shp-23-07,1,1
971010,43,2,"E Michigan Ave to Holmes & Ridge",,1,10001,shp-43-02,1,1
3180020,5,3,"Packard to Meijer: Carpenter Rd",,1,11002,shp-5-08,1,1
2203070,22,1,"Pontiac - Dhu Varren to Pierpont Commons",,1,407,shp-22-04,1,1
4133020,44,3,"44 Ecorse Tyler to West Willow",,1,7002,shp-44-02,1,1
1733020,66,3,"Carpenter - Huron Pkwy to Meijer",,0,10502,shp-66-51,1,1
111020,46,3,"Paint Creek to Ypsilanti Transit Ctr",,0,7302,shp-46-51,1,1
