OID_,Id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,loc_type,parent_sta,timezone,wheelchair,count,coord_x,coord_y,dist_ctr
554,0,670,480,Packard + Anderson, ,42.257032000000002,-83.727132999999995, , , , , ,1,1,275048.573800000362098,4681915.405400000512600,2541.265225300837301
555,0,671,481,Packard + Baldwin, ,42.259064000000002,-83.728566999999998, , , , , ,1,1,274937.511199999600649,4682144.841199999675155,2300.695494129995495
556,0,672,482,Packard + Shadford, ,42.261853000000002,-83.730800000000002, , , , , ,1,1,274763.245699999853969,4682460.454800000414252,1975.027872425474925
557,0,673,483,Packard + Granger, ,42.264525999999996,-83.733682000000002, , , , , ,1,1,274535.052000000141561,4682764.911000000312924,1679.905873329001679
558,0,674,484,Packard + Dewey + Wells, ,42.265957999999998,-83.735209999999995, , , , , ,1,1,274414.127799999900162,4682927.977700000628829,1537.087069242838197
559,0,675,485,Packard + McKinely, ,42.268095000000002,-83.737545999999995, , , , , ,1,1,274229.084099999628961,4683171.477299999445677,1354.382195200789511
560,0,676,486,State + Packard, ,42.271123000000003,-83.740573999999995, , , , , ,1,1,273990.166500000283122,4683515.762099999934435,1171.794464793693805
561,0,677,487,State + Monroe, ,42.273499000000001,-83.740633000000003, , , , , ,1,1,273993.796400000341237,4683779.765000000596046,975.810130003393283
562,0,678,488,State + SU, ,42.275315999999997,-83.740666000000004, , , , , ,1,1,273997.572200000286102,4683981.623900000005960,850.294011299633553
563,0,679,491,State + Hoover, ,42.269506000000000,-83.740615000000005, , , , , ,1,1,273981.003499999642372,4683336.309000000357628,1322.349169101681809
564,0,680,492,State + McKinly, ,42.267533000000000,-83.740587000000005, , , , , ,1,1,273976.258600000292063,4683117.140200000256300,1511.694434372895785
565,0,681,493,State + Dewey, ,42.265532999999998,-83.740583999999998, , , , , ,1,1,273969.355600000359118,4682895.039599999785423,1711.779959233348109
566,0,682,494,W- State  north of Henry, ,42.262146999999999,-83.740497000000005, , , , , ,1,1,273964.426900000311434,4682518.805999999865890,2058.606451459638265
567,0,683,496,S- Stimson east of State, ,42.260483999999998,-83.739604999999997, , , , , ,1,1,274032.061499999836087,4682331.767899999395013,2211.878192770833721
568,0,684,497,Industrial + Stimson, ,42.260019999999997,-83.737296999999998, , , , , ,2,1,274220.787399999797344,4682274.118499999865890,2217.053648539785172
569,0,685,498,W- Industrial opposite Astor, ,42.257033999999997,-83.736514000000000, , , , , ,1,1,274274.718000000342727,4681940.458300000056624,2533.378789968124693
570,0,686,499,Industrial + Rosewood, ,42.255018000000000,-83.735196999999999, , , , , ,2,1,274376.168800000101328,4681713.098200000822544,2743.092162231952898
571,0,687,500,W- Industrial opposite Jewett, ,42.253470000000000,-83.734195000000000, , , , , ,1,1,274453.308799999766052,4681538.543899999931455,2908.370170806245824
572,0,688,501,Industrial + Bryant Heating, ,42.251044999999998,-83.732697000000002, , , , , ,1,1,274568.247200000099838,4681265.289899999275804,3173.136347395903158
573,0,689,502,Industrial Hwy + AAATA, ,42.247183999999997,-83.730968000000004, , , , , ,1,1,274697.139600000344217,4680831.964999999850988,3603.029461796998930
574,0,690,503,Eisenhower + Industrial, ,42.244410999999999,-83.730192000000002, , , , , ,2,1,274751.291400000452995,4680521.981799999251962,3913.108892774425385
575,0,691,504,Eisenhower + Boardwalk, ,42.244152999999997,-83.736051000000003, , , , , ,1,1,274266.950199999846518,4680508.846899999305606,3951.797926245276813
576,0,692,509,Briarwood Cir + State, ,42.240792999999996,-83.740712000000002, , , , , ,1,1,273870.365899999625981,4680148.098999999463558,4369.635041701146292
577,0,693,510,State + State Cir, ,42.234214999999999,-83.739153000000002, , , , , ,1,1,273975.512699999846518,4679413.500800000503659,5075.882278887802386
578,0,694,512,Ellsworth + State, ,42.229362999999999,-83.738129999999998, , , , , ,2,1,274042.613400000147521,4678871.992399999871850,5603.669855590273983
579,0,695,513,Ellsworth + Research Park, ,42.229494000000003,-83.732219999999998, , , , , ,2,1,274530.825000000186265,4678870.878299999982119,5567.173889599334871
580,0,696,515,Ellsworth + Varsity, ,42.229567000000003,-83.726901999999995, , , , , ,1,1,274969.971300000324845,4678864.921299999579787,5575.762557409773763
581,0,697,516,Ellsworth + Stone Sch, ,42.229685000000003,-83.723438999999999, , , , , ,2,1,275256.186200000345707,4678868.881599999964237,5592.117827049633888
582,0,698,517,Ellsworth + Platt, ,42.230321000000004,-83.698915000000000, , , , , ,2,1,277282.344700000248849,4678875.090800000354648,6123.166917007126358
583,0,699,518,Ellsworth + Trade Center, ,42.230491999999998,-83.688548999999995, , , , , ,2,1,278138.421299999579787,4678867.027200000360608,6535.144895495823221
584,0,700,519,Ellsworth + Rave Cinemas, ,42.230640000000001,-83.681409000000002, , , , , ,2,1,278728.180999999865890,4678864.889200000092387,6864.068767862397181
585,0,702,521,Meijer service + Ellsworth, ,42.231786000000000,-83.677328000000003, , , , , ,2,1,279068.972299999557436,4678981.553600000217557,6977.071113827089903
586,0,703,528,Glencoe Hills + Washtenaw, ,42.253056999999998,-83.673828999999998, , , , , ,2,1,279431.886300000362098,4681334.529300000518560,5642.975351863129617
587,0,704,529,E- Glencoe Hills south of Clark, ,42.256084000000001,-83.675160000000005, , , , , ,2,1,279332.643199999816716,4681674.113099999725819,5378.363030541154330
588,0,705,530,Glencoe Hills + Clark Rd, ,42.258271000000001,-83.675560000000004, , , , , ,2,1,279307.277599999681115,4681918.006699999794364,5235.079819063957075
589,0,706,532,Clark  + Golfside, ,42.259293000000000,-83.663005999999996, , , , , ,2,1,280346.413800000213087,4681999.027599999681115,6133.883916083676922
590,0,710,546,Ellsworth + Carpenter (ac, ,42.230777000000003,-83.681523999999996, , , , , ,2,1,278719.169400000013411,4678880.401100000366569,6846.215196541083060
591,0,711,547,Ellsworth + Trade Center, ,42.230660000000000,-83.688513000000000, , , , , ,2,1,278141.981100000441074,4678885.588999999687076,6521.206526186635529
592,0,712,550,Ellsworth + Stone School, ,42.229771999999997,-83.723451999999995, , , , , ,2,1,275255.422199999913573,4678878.576899999752641,5582.394039229195187
593,0,713,551,Ellsworth + Varsity, ,42.229702000000003,-83.726267000000007, , , , , ,1,1,275022.856599999591708,4678878.235099999234080,5565.118884050940324
594,0,714,555,State + Research Park, ,42.232644000000001,-83.738887000000005, , , , , ,2,1,273991.854100000113249,4679238.342000000178814,5246.941474592895247
595,0,715,556,State + State, ,42.234082999999998,-83.738938000000005, , , , , ,1,1,273992.783699999563396,4679398.272199999541044,5088.461393940405287
596,0,716,557,Briarwood Cir  + State, ,42.240923000000002,-83.740487000000002, , , , , ,1,1,273889.395999999716878,4680161.937500000000000,4352.401174975284448
597,0,717,559,Eisenhower + Boardwalk, ,42.243864000000002,-83.736919000000000, , , , , ,1,1,274194.300599999725819,4680479.055999999865890,3990.260720401733579
598,0,718,560,Industrial + Eisenhower, ,42.245590999999997,-83.730189999999993, , , , , ,2,1,274755.657399999909103,4680653.010600000619888,3782.127476619148183
599,0,719,561,Industrial + AAATA, ,42.247244999999999,-83.730873000000003, , , , , ,1,1,274705.194899999536574,4680838.487500000745058,3596.471710875794088
600,0,720,562,Industria + Jewett, ,42.253678999999998,-83.734200999999999, , , , , ,2,1,274453.559100000187755,4681561.768400000408292,2885.219196048939011
601,0,721,563,Industrial + Marlborough, ,42.251148000000001,-83.732622000000006, , , , , ,1,1,274574.801799999549985,4681276.529100000858307,3161.608059832740764
602,0,722,564,Industrial + Rose, ,42.255237000000001,-83.735127000000006, , , , , ,2,1,274382.724700000137091,4681737.231799999251962,2718.333328257131143
603,0,723,565,Industrial + Asto, ,42.257053999999997,-83.736385999999996, , , , , ,1,1,274285.348399999551475,4681942.339800000190735,2529.690830549079237
604,0,724,566,Industrial + Stimson, ,42.259785000000001,-83.737156999999996, , , , , ,1,1,274231.496799999848008,4682247.651300000026822,2240.512590131946581
605,0,725,567,Stimson + White, ,42.260576999999998,-83.738731999999999, , , , , ,1,1,274104.405899999663234,4682339.778200000524521,2182.868123049122005
606,0,726,569,State + Henry, ,42.261633000000003,-83.740352000000001, , , , , ,1,1,273974.549999999813735,4682461.343200000002980,2108.611412511119852
607,0,727,570,State + Granger, ,42.264353999999997,-83.740298999999993, , , , , ,1,1,273988.648299999535084,4682763.359300000593066,1823.350049451684754
608,0,728,571,State + Dewey, ,42.266032000000003,-83.740441000000004, , , , , ,1,1,273982.934399999678135,4682950.072000000625849,1656.385184209037789
609,0,729,572,E - State  north of Arch, ,42.269233000000000,-83.740463000000005, , , , , ,1,1,273992.563799999654293,4683305.589700000360608,1341.703196262556048
610,0,730,573,State + N University, ,42.278224000000002,-83.740711000000005, , , , , ,1,1,274004.260300000198185,4684304.666500000283122,724.498304544673942
611,0,734,577,Main + Madison, ,42.273893000000001,-83.749135999999993, , , , , ,1,1,273293.957299999892712,4683846.133099999278784,1540.000581085140539
612,0,735,578,Main + Mosley, ,42.272478000000000,-83.749605000000003, , , , , ,1,1,273250.202300000004470,4683690.251800000667572,1644.964841774488150
613,0,736,579,Main + Davis, ,42.269961000000002,-83.750217000000006, , , , , ,2,1,273190.697800000198185,4683412.378599999472499,1837.138425589140979
614,0,737,580,Main + Keech, ,42.267316999999998,-83.750369000000006, , , , , ,1,1,273168.674399999901652,4683119.176999999210238,2031.843893050806628
615,0,738,581,Main + Berkeley, ,42.265568999999999,-83.750296000000006, , , , , ,1,1,273168.423799999989569,4682924.873299999162555,2162.922751865901773
616,0,739,582,Pioneer High School, ,42.262144999999997,-83.750574000000000, , , , , ,1,1,273133.208300000056624,4682545.391499999910593,2465.488046244167890
617,0,744,593,S - Eisenhower west of Main, ,42.243406000000000,-83.750704999999996, , , , , ,2,1,273055.176699999719858,4680464.846200000494719,4303.851215062112715
618,0,745,595,Eisenhower +  Industrial, ,42.244241000000002,-83.729118999999997, , , , , ,2,1,274839.218700000084937,4680500.266200000420213,3936.573071518686447
619,0,746,596,Eisenhower + Hayes, ,42.244743999999997,-83.726980999999995, , , , , ,2,1,275017.412100000306964,4680550.471200000494719,3896.071782155632718
620,0,747,597,Eisenhower + King George, ,42.245030000000000,-83.724475999999996, , , , , ,2,1,275225.112200000323355,4680575.614900000393391,3892.636516424220645
621,0,748,598,Eisenhower + Stone School, ,42.243980999999998,-83.717187999999993, , , , , ,1,1,275822.715200000442564,4680439.915599999949336,4145.230588776820696
622,0,749,600,Packard + Hikone, ,42.244647999999998,-83.711827999999997, , , , , ,1,1,276267.324900000356138,4680499.886299999430776,4229.457406387073206
623,0,750,601,Packard + Woodmanor Ct., ,42.244745000000002,-83.708106000000001, , , , , ,2,1,276574.764499999582767,4680500.885299999266863,4350.662144893549339
624,0,751,602,Packard + Nordman, ,42.244892999999998,-83.703194999999994, , , , , ,2,1,276980.485299999825656,4680504.446299999952316,4535.677764137190024
625,0,752,603,Platt  + Packard, ,42.245697000000000,-83.700038000000006, , , , , ,1,1,277243.794599999673665,4680585.463500000536442,4604.716381776267554
626,0,753,604,Platt + Norwood, ,42.247548000000002,-83.700087999999994, , , , , ,2,1,277246.186499999836087,4680791.139799999073148,4435.574051964541468
627,0,754,605,Platt + Edgewood, ,42.251254000000003,-83.700159999999997, , , , , ,1,1,277253.295800000429153,4681202.863399999216199,4108.450944754607917
628,0,755,607,Huron Pkwy + Arlington Apts, ,42.254215000000002,-83.696821000000000, , , , , ,2,1,277539.177099999971688,4681522.939899999648333,4055.207810504737608
629,0,756,609,Huron Pkwy + Washtenaw, ,42.257223000000003,-83.695532000000000, , , , , ,1,1,277656.089399999938905,4681853.598200000822544,3911.759949313996913
630,0,757,610,Huron Pkwy + Boulder Dr., ,42.260429999999999,-83.693950000000001, , , , , ,2,1,277797.860500000417233,4682205.591499999165535,3802.894193041734525
631,0,758,611,Huron Pkwy + Huron River, ,42.272266000000002,-83.697935000000001, , , , , ,2,1,277510.802600000053644,4683530.340399999171495,2936.649925825241098
632,0,759,612,Huron Pkwy + Geddes, ,42.277982000000002,-83.698746000000000, , , , , ,1,1,277464.044200000353158,4684167.199999999254942,2760.110731705548005
633,0,760,616,Nixon + Aurora, ,42.306240000000003,-83.707497000000004, , , , , ,2,1,276842.248800000175834,4687328.070100000128150,3589.860270930683328
634,0,761,617,Nixon + Sandlewood, ,42.307941999999997,-83.707661999999999, , , , , ,2,1,276834.664699999615550,4687517.504399999976158,3739.908933482084194
635,0,762,623,Green + Burbank, ,42.313927000000000,-83.692564000000004, , , , , ,1,1,278100.170099999755621,4688142.612700000405312,5019.264397834361262
636,0,763,624,Green + Burbank, ,42.316989000000000,-83.693715999999995, , , , , ,2,1,278015.994500000029802,4688485.643999999389052,5224.164766600312760
637,0,764,625,Green + Sugarbush Park, ,42.316750999999996,-83.699759000000000, , , , , ,2,1,277517.127799999900162,4688475.007600000128150,4915.601888291981595
638,0,765,626,Green + Nixon, ,42.316969000000000,-83.706633999999994, , , , , ,1,1,276951.299800000153482,4688517.225999999791384,4653.748813005663578
639,0,766,627,Nixon + Westbury, ,42.314011999999998,-83.707654000000005, , , , , ,2,1,276856.782800000160933,4688191.536699999123812,4323.297720305381517
640,0,767,628,Nixon + Traver, ,42.311430000000001,-83.707610000000003, , , , , ,1,1,276851.281100000254810,4687904.698699999600649,4073.646361756052556
641,0,768,629,Nixon + Sandalwood, ,42.306103000000000,-83.707751000000002, , , , , ,1,1,276820.827800000086427,4687313.523199999704957,3565.465332414737532
642,0,769,633,Huron Pkwy + Fuller, ,42.277048999999998,-83.699019000000007, , , , , ,1,1,277438.245600000023842,4684064.308000000193715,2746.419090744088862
643,0,770,634,Huron Pkwy + Huron River, ,42.271420999999997,-83.697530999999998, , , , , ,2,1,277541.147699999623001,4683435.450400000438094,2995.842470690206028
644,0,771,635,Huron Pkwy + Boulder, ,42.260140000000000,-83.694512000000003, , , , , ,2,1,277750.483099999837577,4682174.855299999937415,3782.896498712432276
645,0,772,636,Stadium + Pauline, ,42.267752000000002,-83.771146000000002, , , , , ,1,1,271456.573699999600649,4683223.062799999490380,3478.318554342950847
646,0,773,637,Huron Pkwy + Washtenaw, ,42.258212999999998,-83.695559000000003, , , , , ,2,1,277657.342799999751151,4681963.604000000283122,3841.016980330461138
647,0,774,638,Huron Pkwy + Washtenaw, ,42.256104000000001,-83.696001999999993, , , , , ,2,1,277613.383399999700487,4681730.565600000321865,3962.696977565858560
648,0,775,640,Huron Pkwy + 2350 Huron Parkway, ,42.253549000000000,-83.698025000000001, , , , , ,2,1,277437.508399999700487,4681452.130100000649691,4037.151583399544052
649,0,776,641,Huron Pkwy + Platt, ,42.253107000000000,-83.699413000000007, , , , , ,2,1,277321.446600000374019,4681406.677200000733137,3994.218086844448862
650,0,777,642,Platt + Canterbury Rd., ,42.250673999999997,-83.700370000000007, , , , , ,2,1,277233.928299999795854,4681139.006300000473857,4147.090391764456399
651,0,778,643,Platt + Lookout, ,42.249425000000002,-83.700278999999995, , , , , ,2,1,277237.037600000388920,4681000.072200000286102,4260.182896913388504
652,0,779,644,Packard + Platt, ,42.245123999999997,-83.700857999999997, , , , , ,1,1,277174.120600000023842,4680523.979800000786781,4618.798225024071144
653,0,780,645,Packard + Chesterfield, ,42.244990999999999,-83.705157000000000, , , , , ,2,1,276818.949799999594688,4680520.469100000336766,4443.139158989471980
654,0,781,646,Packard + Easy St., ,42.244894000000002,-83.708935999999994, , , , , ,2,1,276506.808799999766052,4680519.609099999070168,4305.044782629080146
655,0,782,647,Packard + Buhr Park Entrance, ,42.244880000000002,-83.711573000000001, , , , , ,2,1,276289.184899999760091,4680524.979000000283122,4214.227996003444787
656,0,783,648,Eisenhower + Homestead Commons, ,42.244318999999997,-83.717421000000002, , , , , ,1,1,275804.688199999742210,4680478.062500000000000,4103.663478131235024
657,0,784,649,Eisenhower + Stone School, ,42.244131000000003,-83.720197999999996, , , , , ,2,1,275574.893500000238419,4680464.501000000163913,4062.074950307489416
658,0,785,650,Eisenhower + King George, ,42.245184999999999,-83.725497000000004, , , , , ,2,1,275141.422199999913573,4680595.522600000724196,3862.810197251879345
659,0,786,651,Eisenhower + Hayes St, ,42.244708000000003,-83.727928000000006, , , , , ,2,1,274939.148400000296533,4680548.976099999621511,3892.311339175223566
660,0,787,652,Eisenhower + Plaza, ,42.243960999999999,-83.744066000000004, , , , , ,2,1,273604.949799999594688,4680508.804300000891089,4080.574221799142379
661,0,788,654,Northbrook + Oakbrook, ,42.245949000000003,-83.755699000000007, , , , , ,1,1,272652.257199999876320,4680760.558199999853969,4214.740557916669786
662,0,789,655,Eisenhower + Eisenhower Cr, ,42.246263999999996,-83.758358000000001, , , , , ,2,1,272434.003499999642372,4680802.640699999406934,4290.156515402638433
663,0,791,658,Main + S.Ann Arbor Saline, ,42.254266000000001,-83.750302000000005, , , , , ,2,1,273127.379800000227988,4681669.733100000768900,3189.530156705369336
664,0,792,659,Main + Berkeley, ,42.265787000000003,-83.750178000000005, , , , , ,1,1,273178.938699999824166,4682948.767000000923872,2138.735361108460893
665,0,793,660,Main +  Hoover, ,42.269686000000000,-83.750072000000003, , , , , ,1,1,273201.670199999585748,4683381.454399999231100,1845.509355624938053
666,0,794,661,Main + Hill, ,42.272011999999997,-83.749599000000003, , , , , ,2,1,273249.025399999693036,4683638.488199999555945,1670.071286206279183
667,0,797,665,Pauline + Main, ,42.268622000000001,-83.750679000000005, , , , , ,2,1,273147.788800000213087,4683264.918700000271201,1957.349410309468112
668,0,798,666,Pauline + Edgewood, ,42.268529999999998,-83.754239999999996, , , , , ,2,1,272853.755599999800324,4683264.199799999594688,2200.483126063477812
669,0,799,667,Pauline + Seventh, ,42.268430000000002,-83.758633000000003, , , , , ,1,1,272491.071000000461936,4683264.828500000759959,2514.696451874544891
670,0,800,668,Pauline + VanDusen, ,42.268324000000000,-83.760586000000004, , , , , ,2,1,272329.610000000335276,4683258.279899999499321,2661.563688235283735
671,0,801,669,Pauline + Meadowbrook, ,42.268289000000003,-83.764432999999997, , , , , ,1,1,272012.190700000151992,4683264.690999999642372,2947.067286802004219
672,0,802,670,Pauline + Arbordale, ,42.268203999999997,-83.767210000000006, , , , , ,1,1,271782.842199999839067,4683262.694399999454618,3159.612053519142592
673,0,803,671,Pauline + Virnankay, ,42.268087000000001,-83.770285000000001, , , , , ,1,1,271528.798700000159442,4683257.951799999922514,3398.471705727610697
674,0,804,672,Pauline + Stadium, ,42.268042000000001,-83.772504999999995, , , , , ,1,1,271345.533900000154972,4683258.916400000452995,3570.641122697029459
675,0,805,673,Pauline + Park Place Apts., ,42.267989999999998,-83.774631999999997, , , , , ,1,1,271169.913900000043213,4683258.858300000429153,3736.928318790424782
676,0,806,674,Pauline + Pauline Court, ,42.267007999999997,-83.776379000000006, , , , , ,1,1,271022.266999999992549,4683154.508999999612570,3910.266744897613989
677,0,807,675,Maple + Hanson, ,42.266415000000002,-83.779745000000005, , , , , ,2,1,270742.489299999549985,4683097.719200000166893,4193.387332908975623
678,0,808,676,Maple + Pennsylvania, ,42.269243000000003,-83.779814999999999, , , , , ,1,1,270746.971699999645352,4683411.947699999436736,4099.663516477306985
679,0,809,678,Maple + Bens, ,42.271911000000003,-83.779916000000000, , , , , ,1,1,270748.318099999800324,4683708.492399999871850,4034.571262630743149
680,0,810,679,Maple + Liberty, ,42.273834999999998,-83.779961000000000, , , , , ,2,1,270751.585300000384450,4683922.267599999904633,3998.368441467770936
681,0,811,680,Maple + Winewood, ,42.277299999999997,-83.780100000000004, , , , , ,1,1,270752.691100000403821,4684307.419199999421835,3966.309390435772912
682,0,812,681,Stadium + Maple, ,42.278264000000000,-83.779482999999999, , , , , ,1,1,270807.069199999794364,4684412.806299999356270,3909.943448553453891
683,0,813,682,Stadium + Winewood, ,42.276020000000003,-83.778013000000001, , , , , ,1,1,270920.158800000324845,4684159.659099999815226,3806.757542883470705
684,0,814,683,Stadium + Liberty, ,42.273654000000001,-83.776521000000002, , , , , ,1,1,271034.629700000397861,4683892.907199999317527,3721.999778085198614
685,0,815,684,Stadium + Federal, ,42.272103000000001,-83.775424000000001, , , , , ,1,1,271119.484100000001490,4683717.722899999469519,3668.264067675150272
686,0,816,685,Stadium + Federal, ,42.269893000000003,-83.773464000000004, , , , , ,1,1,271273.134600000455976,4683467.040500000119209,3577.246699820255799
687,0,817,686,Pauline + Stadium, ,42.268016000000003,-83.770331999999996, , , , , ,1,1,271524.665599999949336,4683250.193600000813603,3405.040928211548362
688,0,818,687,Pauline + Kay Parkway, ,42.268143000000002,-83.766739000000001, , , , , ,1,1,271821.469200000166893,4683254.657800000160933,3126.799503454797559
689,0,819,688,Pauline + Meadowbrook, ,42.268143000000002,-83.763990000000007, , , , , ,1,1,272048.202100000344217,4683247.291600000113249,2921.082688965839225
690,0,820,689,Pauline + Van Dusen, ,42.268301999999998,-83.760572999999994, , , , , ,2,1,272330.603000000119209,4683255.802100000903010,2661.769748048041038
691,0,821,690,Pauline + Hutchens, ,42.268377999999998,-83.756729000000007, , , , , ,2,1,272647.921900000423193,4683253.966399999335408,2382.346725916990636
692,0,822,691,Pauline + Edgewood, ,42.268425000000001,-83.754442999999995, , , , , ,2,1,272836.635300000198185,4683253.081700000911951,2220.894507245468503
693,0,823,692,Huron + Fourth, ,42.281472000000001,-83.747450999999998, , , , , ,1,1,273460.090800000354648,4684683.267500000074506,1281.156351067214928
694,0,824,693,Huron + Main, ,42.281512999999997,-83.749131000000006, , , , , ,1,1,273321.703800000250340,4684692.294500000774860,1418.782329071028244
695,0,825,694,Huron  + First, ,42.281584000000002,-83.751619000000005, , , , , ,1,1,273116.796500000171363,4684706.809599999338388,1623.084810774013704
696,0,826,695,Huron  + Chapin, ,42.281641000000000,-83.754244000000000, , , , , ,1,1,272900.542200000025332,4684720.141799999400973,1838.661840204297960
697,0,827,696,Huron  + Seventh, ,42.281804000000001,-83.759375000000006, , , , , ,1,1,272478.023799999617040,4684751.949400000274181,2261.257501642942316
698,0,828,697,Huron + Arbana, ,42.281896000000003,-83.761801000000006, , , , , ,1,1,272278.306400000117719,4684768.655400000512600,2461.371279595516626
699,0,829,698,Huron + Edmund, ,42.281956000000001,-83.764291999999998, , , , , ,1,1,272073.114299999549985,4684781.987700000405312,2666.516325596417119
700,0,830,709,Jackson + Mason, ,42.283012999999997,-83.789000999999999, , , , , ,1,1,270039.449400000274181,4684965.847799999639392,4707.533850658742267
701,0,831,710,Jackson + Westgate, ,42.280836999999998,-83.781884000000005, , , , , ,1,1,270618.410600000061095,4684704.999500000849366,4107.427095748924330
702,0,832,711,S - Jackson east of Maple, ,42.280472000000003,-83.778931000000000, , , , , ,1,1,270860.596699999645352,4684656.511099999770522,3862.713363269224374
703,0,833,712,Jackson + Burwood, ,42.280662000000000,-83.776820999999998, , , , , ,2,1,271035.280500000342727,4684671.930299999192357,3689.289187570056129
704,0,834,713,Jackson + Pleasant, ,42.280925000000003,-83.774349000000001, , , , , ,2,1,271240.078700000420213,4684694.486800000071526,3486.545364418898771
705,0,835,714,S - Jackson at Hillside Terrace, ,42.280932999999997,-83.774220999999997, , , , , ,1,1,271250.662800000049174,4684695.031099999323487,3476.031405666845330
706,0,836,715,Jackson  + Grandview, ,42.281371000000000,-83.770000999999993, , , , , ,2,1,271600.234100000001490,4684732.333699999377131,3130.872244936217157
707,0,837,716,Jackson + Kenwood, ,42.281778000000003,-83.766852999999998, , , , , ,1,1,271861.290900000371039,4684769.084599999710917,2875.141998079303448
708,0,838,717,Huron + Crest, ,42.281916000000002,-83.764472999999995, , , , , ,1,1,272058.044700000435114,4684778.030700000002980,2680.949201829838330
709,0,839,718,Huron + Ninth, ,42.281765999999998,-83.760615999999999, , , , , ,1,1,272375.553600000217557,4684751.048599999397993,2362.638725858296766
710,0,840,719,Huron + Seventh, ,42.281682000000004,-83.757946000000004, , , , , ,1,1,272595.420599999837577,4684734.581700000911951,2142.585387667033046
711,0,841,720,Huron + Third, ,42.281551000000000,-83.753854000000004, , , , , ,1,1,272932.378399999812245,4684709.106799999251962,1805.509133111454730
712,0,842,721,Huron + Main, ,42.281359999999999,-83.749049999999997, , , , , ,1,1,273327.834300000220537,4684675.088500000536442,1409.721153291749488
713,0,844,723,Fourth + Huron, ,42.281652999999999,-83.747196000000002, , , , , ,1,1,273481.767199999652803,4684702.688100000843406,1263.869294852346911
714,0,845,724,Catherine. + Fourth, ,42.283318000000001,-83.747489999999999, , , , , ,1,1,273463.493400000035763,4684888.363299999386072,1332.946411925648590
715,0,846,725,Miller + Ashley, ,42.283360999999999,-83.750060000000005, , , , , ,2,1,273251.729799999855459,4684899.983799999579787,1537.249482161618971
716,0,847,726,Miller + Spring, ,42.283889000000002,-83.752604000000005, , , , , ,1,1,273043.852500000037253,4684965.399000000208616,1755.175773302192965
717,0,848,727,Miller. + Miner, ,42.285341000000003,-83.756377000000001, , , , , ,1,1,272737.962799999862909,4685136.709599999710917,2099.731151659089846
718,0,849,728,Miller + Brooks, ,42.285957000000003,-83.757949999999994, , , , , ,2,1,272610.476999999955297,4685209.317099999636412,2244.301315049396180
719,0,850,729,Miller + Red Oak, ,42.286983999999997,-83.760602000000006, , , , , ,2,1,272395.506500000134110,4685330.453099999576807,2488.180788439980006
720,0,851,730,Miller + Pomona, ,42.288012000000002,-83.763266000000002, , , , , ,2,1,272179.557300000451505,4685451.739199999719858,2733.540255260620143
721,0,852,731,Miller Ave. + Newport Rd., ,42.289214000000001,-83.766310000000004, , , , , ,1,1,271932.912100000306964,4685593.372999999672174,3015.432646258585919
722,0,853,732,Miller Ave. + Pinetree, ,42.289821000000003,-83.767854000000000, , , , , ,1,1,271807.800900000147521,4685664.918600000441074,3158.479989249267874
723,0,854,733,Miller Ave. + Saunders Crs, ,42.291319000000001,-83.771713000000005, , , , , ,1,1,271495.045500000007451,4685841.624700000509620,3515.598164229616486
724,0,855,734,Miller Ave. + Hatcher Cres, ,42.292808000000001,-83.775565000000000, , , , , ,1,1,271182.849799999967217,4686017.327199999243021,3872.184586814076738
725,0,856,735,Miller Ave. + Fulmer, ,42.293607999999999,-83.777623000000006, , , , , ,1,1,271016.076100000180304,4686111.702299999073148,4063.003745309222722
726,0,857,736,Maple + Sequoia Park, ,42.292921000000000,-83.780806999999996, , , , , ,1,1,270751.077300000004470,4686043.988299999386072,4279.857790199919691
727,0,858,737,Maple + Pamela, ,42.289825000000000,-83.780709999999999, , , , , ,1,1,270747.838000000454485,4685699.925300000235438,4165.817792193524838
728,0,859,738,Maple + Dexter, ,42.287272000000002,-83.780610999999993, , , , , ,1,1,270746.735500000417233,4685416.155500000342727,4089.668328049005140
729,0,860,739,Maple + Dexter, ,42.284936000000002,-83.780574000000001, , , , , ,1,1,270741.309299999848008,4685156.650200000032783,4040.616857397059448
730,0,861,741,Maple + Jackson, ,42.279981999999997,-83.780410000000003, , , , , ,1,1,270736.857099999673665,4684606.082000000402331,3983.770710871434858
731,0,862,742,Liberty + Stadium, ,42.274330999999997,-83.775566999999995, , , , , ,1,1,271115.758899999782443,4683965.519600000232458,3631.657039239413734
732,0,863,743,Liberty + Dartmoor, ,42.275120999999999,-83.771957999999998, , , , , ,1,1,271416.251299999654293,4684043.546299999579787,3323.823240875541615
733,0,864,744,Liberty + Ridgemoor, ,42.276347999999999,-83.766076999999996, , , , , ,2,1,271905.681099999696016,4684164.020700000226498,2824.292848700639752
734,0,866,747,Liberty + Seventh, ,42.278016000000001,-83.758054000000001, , , , , ,1,1,272573.321100000292063,4684327.773299999535084,2146.306027225168236
735,0,867,748,Liberty + Fifth, ,42.278455999999998,-83.755742999999995, , , , , ,2,1,272765.480600000359118,4684370.460100000724196,1952.534372716386542
736,0,868,749,W Liberty + Third St., ,42.278861999999997,-83.753737000000001, , , , , ,2,1,272932.363800000399351,4684410.190300000831485,1784.757813508355412
